NO,REGION,DISTRICT,TOWNSHIP,TS_PCODE,YEAR,P_KINDS,MATURE,SEASON,P_ACRE,H_ACRE,Y_ACRE,Y_TIN
1233,Mandalay,Mandalay,Mahaaungmye,MMR010003,2015-2016,Ngasein,Early,Hot,0,0,0,0
1234,Mandalay,Mandalay,Chanmyathazi,MMR010004,2015-2016,Ngasein,Early,Hot,0,0,0,0
1235,Mandalay,Mandalay,Pyigyidagon,MMR010005,2015-2016,Ngasein,Early,Hot,0,0,0,0
1236,Mandalay,Mandalay,Amarapura,MMR010006,2015-2016,Ngasein,Early,Hot,0,0,0,0
1237,Mandalay,Mandalay,Patheingyi,MMR010007,2015-2016,Ngasein,Early,Hot,0,0,0,0
1238,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2015-2016,Ngasein,Early,Hot,0,0,0,0
1239,Mandalay,Pyinoolwin,Madaya,MMR010009,2015-2016,Ngasein,Early,Hot,0,0,0,0
1240,Mandalay,Pyinoolwin,Singu,MMR010010,2015-2016,Ngasein,Early,Hot,0,0,0,0
1241,Mandalay,Pyinoolwin,Mogok,MMR010011,2015-2016,Ngasein,Early,Hot,0,0,0,0
1242,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2015-2016,Ngasein,Early,Hot,0,0,0,0
1243,Mandalay,Pyinoolwin,Takaung,MMR010012702,2015-2016,Ngasein,Early,Hot,0,0,0,0
1244,Mandalay,Kyaukse,Kyaukse,MMR010013,2015-2016,Ngasein,Early,Hot,0,0,0,0
1245,Mandalay,Kyaukse,Sintgaing,MMR010014,2015-2016,Ngasein,Early,Hot,0,0,0,0
1246,Mandalay,Kyaukse,Myittha,MMR010015,2015-2016,Ngasein,Early,Hot,0,0,0,0
1247,Mandalay,Kyaukse,Tada-U,MMR010016,2015-2016,Ngasein,Early,Hot,0,0,0,0
1248,Mandalay,Meiktila,Meiktila,MMR010028,2015-2016,Ngasein,Early,Hot,0,0,0,0
1249,Mandalay,Meiktila,Mahlaing,MMR010029,2015-2016,Ngasein,Early,Hot,0,0,0,0
1250,Mandalay,Meiktila,Thazi,MMR010030,2015-2016,Ngasein,Early,Hot,0,0,0,0
1251,Mandalay,Meiktila,Wundwin,MMR010031,2015-2016,Ngasein,Early,Hot,0,0,0,0
1252,Mandalay,Myingyan,Myingyan,MMR010017,2015-2016,Ngasein,Early,Hot,0,0,0,0
1253,Mandalay,Myingyan,Taungtha,MMR010018,2015-2016,Ngasein,Early,Hot,0,0,0,0
1254,Mandalay,Myingyan,Natogyi,MMR010019,2015-2016,Ngasein,Early,Hot,0,0,0,0
1255,Mandalay,Myingyan,Ngazun,MMR010021,2015-2016,Ngasein,Early,Hot,0,0,0,0
1256,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2015-2016,Ngasein,Early,Hot,0,0,0,0
1257,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2015-2016,Ngasein,Early,Hot,0,0,0,0
1258,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2015-2016,Ngasein,Early,Hot,0,0,0,0
1259,Mandalay,Yamethin,Yamethin,MMR010023,2015-2016,Ngasein,Early,Hot,0,0,0,0
1260,Mandalay,Yamethin,Pyawbwe,MMR010024,2015-2016,Ngasein,Early,Hot,0,0,0,0
1261,Mandalay,Mandalay,Aungmyethazan,MMR010001,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1262,Mandalay,Mandalay,Chanayethazan,MMR010002,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1263,Mandalay,Mandalay,Mahaaungmye,MMR010003,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1264,Mandalay,Mandalay,Chanmyathazi,MMR010004,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1265,Mandalay,Mandalay,Pyigyidagon,MMR010005,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1266,Mandalay,Mandalay,Amarapura,MMR010006,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1267,Mandalay,Mandalay,Patheingyi,MMR010007,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1268,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1269,Mandalay,Pyinoolwin,Madaya,MMR010009,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1270,Mandalay,Pyinoolwin,Singu,MMR010010,2015-2016,White_glutinous,Early,Rain,95,95,68.62,6519
1271,Mandalay,Pyinoolwin,Mogok,MMR010011,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1272,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1273,Mandalay,Pyinoolwin,Takaung,MMR010012702,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1274,Mandalay,Kyaukse,Kyaukse,MMR010013,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1275,Mandalay,Kyaukse,Sintgaing,MMR010014,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1276,Mandalay,Kyaukse,Myittha,MMR010015,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1277,Mandalay,Kyaukse,Tada-U,MMR010016,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1278,Mandalay,Meiktila,Meiktila,MMR010028,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1279,Mandalay,Meiktila,Mahlaing,MMR010029,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1280,Mandalay,Meiktila,Thazi,MMR010030,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1281,Mandalay,Meiktila,Wundwin,MMR010031,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1282,Mandalay,Myingyan,Myingyan,MMR010017,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1283,Mandalay,Myingyan,Taungtha,MMR010018,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1284,Mandalay,Myingyan,Natogyi,MMR010019,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1285,Mandalay,Myingyan,Ngazun,MMR010021,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1286,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1287,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1288,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1289,Mandalay,Yamethin,Yamethin,MMR010023,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1290,Mandalay,Yamethin,Pyawbwe,MMR010024,2015-2016,White_glutinous,Early,Rain,0,0,0,0
1291,Mandalay,Mandalay,Aungmyethazan,MMR010001,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1292,Mandalay,Mandalay,Chanayethazan,MMR010002,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1293,Mandalay,Mandalay,Mahaaungmye,MMR010003,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1294,Mandalay,Mandalay,Chanmyathazi,MMR010004,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1295,Mandalay,Mandalay,Pyigyidagon,MMR010005,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1296,Mandalay,Mandalay,Amarapura,MMR010006,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1297,Mandalay,Mandalay,Patheingyi,MMR010007,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1298,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1299,Mandalay,Pyinoolwin,Madaya,MMR010009,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1300,Mandalay,Pyinoolwin,Singu,MMR010010,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1301,Mandalay,Pyinoolwin,Mogok,MMR010011,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1302,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1303,Mandalay,Pyinoolwin,Takaung,MMR010012702,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1304,Mandalay,Kyaukse,Kyaukse,MMR010013,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1305,Mandalay,Kyaukse,Sintgaing,MMR010014,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1306,Mandalay,Kyaukse,Myittha,MMR010015,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1307,Mandalay,Kyaukse,Tada-U,MMR010016,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1308,Mandalay,Meiktila,Meiktila,MMR010028,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1309,Mandalay,Meiktila,Mahlaing,MMR010029,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1310,Mandalay,Meiktila,Thazi,MMR010030,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1311,Mandalay,Meiktila,Wundwin,MMR010031,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1312,Mandalay,Myingyan,Myingyan,MMR010017,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1313,Mandalay,Myingyan,Taungtha,MMR010018,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1314,Mandalay,Myingyan,Natogyi,MMR010019,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1315,Mandalay,Myingyan,Ngazun,MMR010021,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1316,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1317,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1318,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1319,Mandalay,Yamethin,Yamethin,MMR010023,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1320,Mandalay,Yamethin,Pyawbwe,MMR010024,2015-2016,Brown_glutinous,Early,Rain,0,0,0,0
1321,Mandalay,Mandalay,Aungmyethazan,MMR010001,2015-2016,Taungyar,Early,Rain,0,0,0,0
1322,Mandalay,Mandalay,Chanayethazan,MMR010002,2015-2016,Taungyar,Early,Rain,0,0,0,0
1323,Mandalay,Mandalay,Mahaaungmye,MMR010003,2015-2016,Taungyar,Early,Rain,0,0,0,0
1324,Mandalay,Mandalay,Chanmyathazi,MMR010004,2015-2016,Taungyar,Early,Rain,0,0,0,0
1325,Mandalay,Mandalay,Pyigyidagon,MMR010005,2015-2016,Taungyar,Early,Rain,0,0,0,0
1326,Mandalay,Mandalay,Amarapura,MMR010006,2015-2016,Taungyar,Early,Rain,0,0,0,0
1327,Mandalay,Mandalay,Patheingyi,MMR010007,2015-2016,Taungyar,Early,Rain,0,0,0,0
1328,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2015-2016,Taungyar,Early,Rain,0,0,0,0
1329,Mandalay,Pyinoolwin,Madaya,MMR010009,2015-2016,Taungyar,Early,Rain,0,0,0,0
1330,Mandalay,Pyinoolwin,Singu,MMR010010,2015-2016,Taungyar,Early,Rain,0,0,0,0
1331,Mandalay,Pyinoolwin,Mogok,MMR010011,2015-2016,Taungyar,Early,Rain,0,0,0,0
1332,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2015-2016,Taungyar,Early,Rain,0,0,0,0
1333,Mandalay,Pyinoolwin,Takaung,MMR010012702,2015-2016,Taungyar,Early,Rain,0,0,0,0
1334,Mandalay,Kyaukse,Kyaukse,MMR010013,2015-2016,Taungyar,Early,Rain,0,0,0,0
1335,Mandalay,Kyaukse,Sintgaing,MMR010014,2015-2016,Taungyar,Early,Rain,0,0,0,0
1336,Mandalay,Kyaukse,Myittha,MMR010015,2015-2016,Taungyar,Early,Rain,0,0,0,0
1337,Mandalay,Kyaukse,Tada-U,MMR010016,2015-2016,Taungyar,Early,Rain,0,0,0,0
1338,Mandalay,Meiktila,Meiktila,MMR010028,2015-2016,Taungyar,Early,Rain,0,0,0,0
1339,Mandalay,Meiktila,Mahlaing,MMR010029,2015-2016,Taungyar,Early,Rain,0,0,0,0
1340,Mandalay,Meiktila,Thazi,MMR010030,2015-2016,Taungyar,Early,Rain,0,0,0,0
1341,Mandalay,Meiktila,Wundwin,MMR010031,2015-2016,Taungyar,Early,Rain,0,0,0,0
1342,Mandalay,Myingyan,Myingyan,MMR010017,2015-2016,Taungyar,Early,Rain,0,0,0,0
1343,Mandalay,Myingyan,Taungtha,MMR010018,2015-2016,Taungyar,Early,Rain,0,0,0,0
1344,Mandalay,Myingyan,Natogyi,MMR010019,2015-2016,Taungyar,Early,Rain,0,0,0,0
1345,Mandalay,Myingyan,Ngazun,MMR010021,2015-2016,Taungyar,Early,Rain,0,0,0,0
1346,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2015-2016,Taungyar,Early,Rain,0,0,0,0
1347,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2015-2016,Taungyar,Early,Rain,0,0,0,0
1348,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2015-2016,Taungyar,Early,Rain,0,0,0,0
1349,Mandalay,Yamethin,Yamethin,MMR010023,2015-2016,Taungyar,Early,Rain,615,615,55.54,34157
1350,Mandalay,Yamethin,Pyawbwe,MMR010024,2015-2016,Taungyar,Early,Rain,0,0,0,0
1351,Mandalay,Mandalay,Aungmyethazan,MMR010001,2014-2015,Emahta,Early,Rain,23,23,104.39,2401
1352,Mandalay,Mandalay,Chanayethazan,MMR010002,2014-2015,Emahta,Early,Rain,0,0,0,0
1353,Mandalay,Mandalay,Maharaungmyay,MMR010003,2014-2015,Emahta,Early,Rain,0,0,0,0
1354,Mandalay,Mandalay,Chanmyathazi,MMR010004,2014-2015,Emahta,Early,Rain,0,0,0,0
1355,Mandalay,Mandalay,Pyigyitagon,MMR010005,2014-2015,Emahta,Early,Rain,0,0,0,0
1356,Mandalay,Mandalay,Amarapura,MMR010006,2014-2015,Emahta,Early,Rain,11793,11793,93.64,1104280
1357,Mandalay,Mandalay,Patheingyi,MMR010007,2014-2015,Emahta,Early,Rain,18381,18381,94.63,1739330
1358,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2014-2015,Emahta,Early,Rain,2995,2995,41.37,120909
1359,Mandalay,Pyinoolwin,Madaya,MMR010009,2014-2015,Emahta,Early,Rain,37454,37454,97.42,368844
1360,Mandalay,Pyinoolwin,Singu,MMR010010,2014-2015,Emahta,Early,Rain,300,300,82.44,24732
1361,Mandalay,Pyinoolwin,Mogoke,MMR010011,2014-2015,Emahta,Early,Rain,991,991,72.81,72161
1362,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2014-2015,Emahta,Early,Rain,0,0,0,0
1363,Mandalay,Pyinoolwin,Takaung,MMR010012702,2014-2015,Emahta,Early,Rain,0,0,0,0
1364,Mandalay,Kyaukse,Kyaukse,MMR010013,2014-2015,Emahta,Early,Rain,41210,41210,92,3789994
1365,Mandalay,Kyaukse,Sintgaing,MMR010014,2014-2015,Emahta,Early,Rain,16897,16897,92.93,1570269
1366,Mandalay,Kyaukse,Myittha,MMR010015,2014-2015,Emahta,Early,Rain,17780,17780,89.66,1594257
1367,Mandalay,Kyaukse,Tada-U,MMR010016,2014-2015,Emahta,Early,Rain,5215,5215,92.59,482468
1368,Mandalay,Meiktila,Meiktila,MMR010028,2014-2015,Emahta,Early,Rain,1053,1053,82.21,86571
1369,Mandalay,Meiktila,Mahlaing,MMR010029,2014-2015,Emahta,Early,Rain,2830,2830,63.75,180355
1370,Mandalay,Meiktila,Thazi,MMR010030,2014-2015,Emahta,Early,Rain,1878,1878,64.27,120705
1371,Mandalay,Meiktila,Wundwin,MMR010031,2014-2015,Emahta,Early,Rain,797,797,75.8,60411
1372,Mandalay,Myingyan,Myingyan,MMR010017,2014-2015,Emahta,Early,Rain,2156,2156,88.71,191269
1373,Mandalay,Myingyan,Taungtha,MMR010018,2014-2015,Emahta,Early,Rain,2927,2927,88.99,260460
1374,Mandalay,Myingyan,Natogyi,MMR010019,2014-2015,Emahta,Early,Rain,408,408,120.29,49079
1375,Mandalay,Myingyan,Ngazun,MMR010021,2014-2015,Emahta,Early,Rain,160,160,110.18,17628
1376,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2014-2015,Emahta,Early,Rain,1039,1039,80.5,83640
1377,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2014-2015,Emahta,Early,Rain,3362,3362,60.92,204819
1378,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2014-2015,Emahta,Early,Rain,0,0,0,0
1379,Mandalay,Yamethin,Yamethin,MMR010023,2014-2015,Emahta,Early,Rain,422,422,102.88,43404
1380,Mandalay,Yamethin,Pyawbwe,MMR010024,2014-2015,Emahta,Early,Rain,248,248,150.67,37367
1381,Mandalay,Mandalay,Aungmyethazan,MMR010001,2014-2015,Emahta,medium,Rain,0,0,0,0
1382,Mandalay,Mandalay,Chanayethazan,MMR010002,2014-2015,Emahta,medium,Rain,0,0,0,0
1383,Mandalay,Mandalay,Maharaungmyay,MMR010003,2014-2015,Emahta,medium,Rain,0,0,0,0
1384,Mandalay,Mandalay,Chanmyathazi,MMR010004,2014-2015,Emahta,medium,Rain,0,0,0,0
1385,Mandalay,Mandalay,Pyigyitagon,MMR010005,2014-2015,Emahta,medium,Rain,0,0,0,0
1386,Mandalay,Mandalay,Amarapura,MMR010006,2014-2015,Emahta,medium,Rain,0,0,0,0
1387,Mandalay,Mandalay,Patheingyi,MMR010007,2014-2015,Emahta,medium,Rain,0,0,0,0
1388,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2014-2015,Emahta,medium,Rain,4474,4474,92.68,414648
1389,Mandalay,Pyinoolwin,Madaya,MMR010009,2014-2015,Emahta,medium,Rain,0,0,0,0
1390,Mandalay,Pyinoolwin,Singu,MMR010010,2014-2015,Emahta,medium,Rain,0,0,0,0
1391,Mandalay,Pyinoolwin,Mogoke,MMR010011,2014-2015,Emahta,medium,Rain,2412,2412,71.24,171834
1392,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2014-2015,Emahta,medium,Rain,1798,1798,73.42,132001
1393,Mandalay,Pyinoolwin,Takaung,MMR010012702,2014-2015,Emahta,medium,Rain,448,448,63.54,28464
1394,Mandalay,Kyaukse,Kyaukse,MMR010013,2014-2015,Emahta,medium,Rain,0,0,0,0
1395,Mandalay,Kyaukse,Sintgaing,MMR010014,2014-2015,Emahta,medium,Rain,0,0,0,0
1396,Mandalay,Kyaukse,Myittha,MMR010015,2014-2015,Emahta,medium,Rain,0,0,0,0
1397,Mandalay,Kyaukse,Tada-U,MMR010016,2014-2015,Emahta,medium,Rain,0,0,0,0
1398,Mandalay,Meiktila,Meiktila,MMR010028,2014-2015,Emahta,medium,Rain,0,0,0,0
1399,Mandalay,Meiktila,Mahlaing,MMR010029,2014-2015,Emahta,medium,Rain,0,0,0,0
1400,Mandalay,Meiktila,Thazi,MMR010030,2014-2015,Emahta,medium,Rain,0,0,0,0
1401,Mandalay,Meiktila,Wundwin,MMR010031,2014-2015,Emahta,medium,Rain,0,0,0,0
1402,Mandalay,Myingyan,Myingyan,MMR010017,2014-2015,Emahta,medium,Rain,0,0,0,0
1403,Mandalay,Myingyan,Taungtha,MMR010018,2014-2015,Emahta,medium,Rain,0,0,0,0
1404,Mandalay,Myingyan,Natogyi,MMR010019,2014-2015,Emahta,medium,Rain,0,0,0,0
1405,Mandalay,Myingyan,Ngazun,MMR010021,2014-2015,Emahta,medium,Rain,0,0,0,0
1406,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2014-2015,Emahta,medium,Rain,0,0,0,0
1407,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2014-2015,Emahta,medium,Rain,0,0,0,
1408,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2014-2015,Emahta,medium,Rain,0,0,0,0
1409,Mandalay,Yamethin,Yamethin,MMR010023,2014-2015,Emahta,medium,Rain,8302,8302,54.13,449355
1410,Mandalay,Yamethin,Pyawbwe,MMR010024,2014-2015,Emahta,medium,Rain,1295,1295,65.69,85067
1411,Mandalay,Mandalay,Aungmyethazan,MMR010001,2014-2015,Emahta,Early,Hot,16,0,0,0
1412,Mandalay,Mandalay,Chanayethazan,MMR010002,2014-2015,Emahta,Early,Hot,0,0,0,0
1413,Mandalay,Mandalay,Maharaungmyay,MMR010003,2014-2015,Emahta,Early,Hot,0,0,0,0
1414,Mandalay,Mandalay,Chanmyathazi,MMR010004,2014-2015,Emahta,Early,Hot,0,0,0,0
1415,Mandalay,Mandalay,Pyigyitagon,MMR010005,2014-2015,Emahta,Early,Hot,16,0,0,0
1416,Mandalay,Mandalay,Amarapura,MMR010006,2014-2015,Emahta,Early,Hot,6810,0,0,0
1417,Mandalay,Mandalay,Patheingyi,MMR010007,2014-2015,Emahta,Early,Hot,20211,0,0,0
1418,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2014-2015,Emahta,Early,Hot,0,0,0,0
1419,Mandalay,Pyinoolwin,Madaya,MMR010009,2014-2015,Emahta,Early,Hot,34012,0,0,0
1420,Mandalay,Pyinoolwin,Singu,MMR010010,2014-2015,Emahta,Early,Hot,580,0,0,0
1421,Mandalay,Pyinoolwin,Mogoke,MMR010011,2014-2015,Emahta,Early,Hot,0,0,0,0
1422,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2014-2015,Emahta,Early,Hot,0,0,0,0
1423,Mandalay,Pyinoolwin,Takaung,MMR010012702,2014-2015,Emahta,Early,Hot,0,0,0,0
1424,Mandalay,Kyaukse,Kyaukse,MMR010013,2014-2015,Emahta,Early,Hot,442,0,0,0
1425,Mandalay,Kyaukse,Sintgaing,MMR010014,2014-2015,Emahta,Early,Hot,1277,0,0,0
1426,Mandalay,Kyaukse,Myittha,MMR010015,2014-2015,Emahta,Early,Hot,3988,0,0,0
1427,Mandalay,Kyaukse,Tada-U,MMR010016,2014-2015,Emahta,Early,Hot,295,0,0,0
1428,Mandalay,Meiktila,Meiktila,MMR010028,2014-2015,Emahta,Early,Hot,0,0,0,0
1429,Mandalay,Meiktila,Mahlaing,MMR010029,2014-2015,Emahta,Early,Hot,0,0,0,0
1430,Mandalay,Meiktila,Thazi,MMR010030,2014-2015,Emahta,Early,Hot,23,0,0,0
1431,Mandalay,Meiktila,Wundwin,MMR010031,2014-2015,Emahta,Early,Hot,6464,0,0,0
1432,Mandalay,Myingyan,Myingyan,MMR010017,2014-2015,Emahta,Early,Hot,1039,0,0,0
1433,Mandalay,Myingyan,Taungtha,MMR010018,2014-2015,Emahta,Early,Hot,443,0,0,0
1434,Mandalay,Myingyan,Natogyi,MMR010019,2014-2015,Emahta,Early,Hot,222,0,0,0
1435,Mandalay,Myingyan,Ngazun,MMR010021,2014-2015,Emahta,Early,Hot,223,0,0,0
1436,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2014-2015,Emahta,Early,Hot,203,0,0,0
1437,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2014-2015,Emahta,Early,Hot,31,0,0,0
1438,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2014-2015,Emahta,Early,Hot,0,0,0,0
1439,Mandalay,Yamethin,Yamethin,MMR010023,2014-2015,Emahta,Early,Hot,102,0,0,0
1440,Mandalay,Yamethin,Pyawbwe,MMR010024,2014-2015,Emahta,Early,Hot,402,0,0,0
1441,Mandalay,Mandalay,Aungmyethazan,MMR010001,2014-2015,Emahta,medium,Hot,0,0,0,0
1442,Mandalay,Mandalay,Chanayethazan,MMR010002,2014-2015,Emahta,medium,Hot,0,0,0,0
1443,Mandalay,Mandalay,Maharaungmyay,MMR010003,2014-2015,Emahta,medium,Hot,0,0,0,0
1444,Mandalay,Mandalay,Chanmyathazi,MMR010004,2014-2015,Emahta,medium,Hot,0,0,0,0
1445,Mandalay,Mandalay,Pyigyitagon,MMR010005,2014-2015,Emahta,medium,Hot,0,0,0,0
1446,Mandalay,Mandalay,Amarapura,MMR010006,2014-2015,Emahta,medium,Hot,0,0,0,0
1447,Mandalay,Mandalay,Patheingyi,MMR010007,2014-2015,Emahta,medium,Hot,0,0,0,0
1448,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2014-2015,Emahta,medium,Hot,0,0,0,0
1449,Mandalay,Pyinoolwin,Madaya,MMR010009,2014-2015,Emahta,medium,Hot,0,0,0,0
1450,Mandalay,Pyinoolwin,Singu,MMR010010,2014-2015,Emahta,medium,Hot,0,0,0,0
1451,Mandalay,Pyinoolwin,Mogoke,MMR010011,2014-2015,Emahta,medium,Hot,0,0,0,0
1452,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2014-2015,Emahta,medium,Hot,839,0,0,0
1453,Mandalay,Pyinoolwin,Takaung,MMR010012702,2014-2015,Emahta,medium,Hot,4,0,0,0
1454,Mandalay,Kyaukse,Kyaukse,MMR010013,2014-2015,Emahta,medium,Hot,0,0,0,0
1455,Mandalay,Kyaukse,Sintgaing,MMR010014,2014-2015,Emahta,medium,Hot,0,0,0,0
1456,Mandalay,Kyaukse,Myittha,MMR010015,2014-2015,Emahta,medium,Hot,0,0,0,0
1457,Mandalay,Kyaukse,Tada-U,MMR010016,2014-2015,Emahta,medium,Hot,0,0,0,0
1458,Mandalay,Meiktila,Meiktila,MMR010028,2014-2015,Emahta,medium,Hot,0,0,0,0
1459,Mandalay,Meiktila,Mahlaing,MMR010029,2014-2015,Emahta,medium,Hot,0,0,0,0
1460,Mandalay,Meiktila,Thazi,MMR010030,2014-2015,Emahta,medium,Hot,0,0,0,0
1461,Mandalay,Meiktila,Wundwin,MMR010031,2014-2015,Emahta,medium,Hot,0,0,0,0
1462,Mandalay,Myingyan,Myingyan,MMR010017,2014-2015,Emahta,medium,Hot,0,0,0,0
1463,Mandalay,Myingyan,Taungtha,MMR010018,2014-2015,Emahta,medium,Hot,0,0,0,0
1464,Mandalay,Myingyan,Natogyi,MMR010019,2014-2015,Emahta,medium,Hot,0,0,0,0
1465,Mandalay,Myingyan,Ngazun,MMR010021,2014-2015,Emahta,medium,Hot,0,0,0,0
1466,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2014-2015,Emahta,medium,Hot,0,0,0,0
1467,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2014-2015,Emahta,medium,Hot,0,0,0,0
1468,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2014-2015,Emahta,medium,Hot,0,0,0,0
1469,Mandalay,Yamethin,Yamethin,MMR010023,2014-2015,Emahta,medium,Hot,0,0,0,0
1470,Mandalay,Yamethin,Pyawbwe,MMR010024,2014-2015,Emahta,medium,Hot,0,0,0,0
1471,Mandalay,Mandalay,Aungmyethazan,MMR010001,2014-2015,Letyezin,Early,Rain,11,11,100.91,1110
1472,Mandalay,Mandalay,Chanayethazan,MMR010002,2014-2015,Letyezin,Early,Rain,0,0,0,0
1473,Mandalay,Mandalay,Maharaungmyay,MMR010003,2014-2015,Letyezin,Early,Rain,0,0,0,0
1474,Mandalay,Mandalay,Chanmyathazi,MMR010004,2014-2015,Letyezin,Early,Rain,0,0,0,0
1475,Mandalay,Mandalay,Pyigyitagon,MMR010005,2014-2015,Letyezin,Early,Rain,0,0,0,0
1476,Mandalay,Mandalay,Amarapura,MMR010006,2014-2015,Letyezin,Early,Rain,90,90,93.82,8444
1477,Mandalay,Mandalay,Patheingyi,MMR010007,2014-2015,Letyezin,Early,Rain,6962,6962,94.53,658118
1478,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2014-2015,Letyezin,Early,Rain,0,0,0,0
